Date,Open,High,Low,Close,Adj Close,Volume
20191202,30470.00,30470.00,28990.00,29000.00,29306.00,2820944
20191203,28300.00,29350.00,28300.00,28913.00,28904.00,1110149
20191204,28600.00,29699.00,28351.00,29250.00,29273.00,871988
20191207,29800.00,30199.00,29290.00,29380.00,29612.00,1320348
20191208,29900.00,29900.00,28889.00,29400.00,29371.00,1267253
20191209,29420.00,30839.00,28997.00,30839.00,29990.00,2793100
20191210,31400.00,31489.00,30300.00,30694.00,31207.00,2023836
20191211,30201.00,32003.00,30200.00,31156.00,31271.00,1263229
20191214,31900.00,32000.00,31000.00,31990.00,31437.00,1260335
20191215,32390.00,32390.00,29866.00,30999.00,31324.00,1356627
20191216,30080.00,31300.00,30080.00,30980.00,30796.00,1217259
20191217,31498.00,31498.00,30557.00,30901.00,31015.00,939679
20191218,30310.00,31000.00,30250.00,30590.00,30480.00,1213098
20191221,30328.00,31699.00,30155.00,31140.00,30663.00,1223693
20191222,31450.00,32196.00,31000.00,32196.00,31915.00,2206733
20191223,32800.00,32800.00,30320.00,30950.00,31384.00,2438182
20191224,31600.00,32953.00,30934.00,32953.00,32748.00,3778638
20191225,33400.00,34111.00,32760.00,33360.00,33459.00,2421123
20191228,33850.00,33850.00,32500.00,32991.00,33056.00,2201081
20191229,32890.00,33299.00,31858.00,32890.00,32415.00,2095346
20191230,33150.00,33154.00,32111.00,32479.00,32772.00,1885513
20191231,32500.00,33000.00,31500.00,32100.00,31971.00,2436563
20200101,31910.00,33000.00,31800.00,31985.00,32222.00,1656661
20200104,30611.00,30611.00,30611.00,30611.00,30611.00,138927
20200105,29081.00,29798.00,29081.00,29081.00,29134.00,2425604
20200107,28100.00,29808.00,27678.00,27678.00,28237.00,1751118
20200108,27673.00,27673.00,27673.00,27673.00,27673.00,109512
20200111,28226.00,28226.00,28226.00,28226.00,28226.00,126607
20200112,29637.00,29637.00,29637.00,29637.00,29637.00,56696
20200113,31118.00,31118.00,30555.00,31118.00,31078.00,2709877
20200114,31301.00,31353.00,30000.00,30460.00,30619.00,1523684
20200115,29700.00,31292.00,29700.00,30800.00,30561.00,1922689
20200118,30800.00,31850.00,30611.00,31200.00,31368.00,1765705
20200119,31899.00,31899.00,30500.00,31120.00,31261.00,1508742
20200120,31261.00,31599.00,30711.00,31106.00,30990.00,1477789
20200121,31800.00,31999.00,30972.00,31151.00,31412.00,1782721
20200122,31400.00,32982.00,30801.00,32982.00,32454.00,2879019
20200125,34076.00,34076.00,33655.00,34076.00,34063.00,1379492
20200126,35765.00,35766.00,33600.00,34636.00,35057.00,3736368
20200127,34940.00,35477.00,33660.00,34260.00,34489.00,1592488
20200128,34290.00,35500.00,34005.00,34385.00,34542.00,1913499
20200201,34990.00,34990.00,32900.00,33239.00,33645.00,1928527
20200202,33050.00,34500.00,33000.00,34080.00,33762.00,2110506
20200203,34490.00,34490.00,33600.00,33788.00,33956.00,2276660
20200204,33852.00,34450.00,32901.00,33923.00,33564.00,2334714
20200205,33600.00,35242.00,33600.00,35242.00,34614.00,2394524
20200208,36344.00,36344.00,33888.00,34500.00,34992.00,2862737
20200209,34000.00,34300.00,33243.00,33822.00,33717.00,2708818
20200210,33900.00,34102.00,32032.00,33878.00,32858.00,2322465
20200212,33800.00,34000.00,33500.00,33840.00,33845.00,1455917
20200215,34739.00,34739.00,33330.00,33877.00,33706.00,1582094
20200216,34001.00,34369.00,33900.00,34100.00,34090.00,1852060
20200217,33800.00,35794.00,33800.00,35794.00,35655.00,4187256
20200218,36999.00,36999.00,34574.00,36010.00,35996.00,2450293
20200219,35647.00,37795.00,35412.00,37795.00,37397.00,2708352
20200222,37750.00,39266.00,37200.00,39266.00,38782.00,1645040
20200223,40721.00,40721.00,40721.00,40721.00,40721.00,689826
20200224,42599.00,42599.00,39851.00,40800.00,41168.00,4990282
20200225,40949.00,42000.00,39739.00,40980.00,40567.00,3662943
20200226,41780.00,41780.00,39921.00,39923.00,40422.00,3431632
20200229,38500.00,40000.00,38421.00,38951.00,39205.00,2392364
20200301,39500.00,41165.00,39121.00,41165.00,40955.00,1404260
20200302,42000.00,43002.00,40845.00,43002.00,42613.00,2878689
20200303,44743.00,44743.00,43100.00,44743.00,44698.00,1433374
20200304,45999.00,45999.00,43111.00,44656.00,44017.00,3046673
20200307,41817.00,43464.00,41817.00,41817.00,41878.00,1541073
20200309,40000.00,40999.00,39785.00,39785.00,40394.00,817470
20200310,38375.00,40499.00,38375.00,38375.00,38650.00,1736994
20200311,38888.00,40389.00,38888.00,39170.00,39462.00,996187
20200314,38540.00,40300.00,37489.00,37489.00,39059.00,579719
20200315,37107.00,38998.00,37107.00,37200.00,37649.00,954615
20200316,39531.00,39531.00,38602.00,39531.00,39425.00,1346159
20200317,40000.00,40000.00,37454.00,38200.00,38297.00,960439
20200318,38500.00,40211.00,38200.00,40211.00,39596.00,1207284
20200324,40499.00,41575.00,40000.00,41575.00,40578.00,769337
20200325,42606.00,42606.00,42606.00,42606.00,41851.00,792820
20200328,43943.00,43943.00,42610.00,43943.00,43400.00,939656
20200329,45390.00,45550.00,41800.00,42204.00,43663.00,2919377
20200330,42000.00,42910.00,41480.00,41650.00,41822.00,2004299
20200404,42000.00,43913.00,41001.00,43500.00,43341.00,2600088
20200405,44000.00,44000.00,41500.00,42329.00,42134.00,1760168
20200406,41630.00,42500.00,40028.00,42198.00,41133.00,2067598
20200407,43189.00,43189.00,43189.00,43189.00,42749.00,939431
20200408,44886.00,47130.00,44886.00,45900.00,45899.00,3336866
20200411,46000.00,46600.00,44900.00,45632.00,45629.00,2721398
20200412,47910.00,47910.00,47301.00,47910.00,47906.00,2304749
20200413,50301.00,50301.00,48888.00,50301.00,50168.00,5400096
20200414,50400.00,52676.00,48080.00,52676.00,51823.00,6316964
20200415,53849.00,54414.00,52700.00,54414.00,54181.00,2532907
20200418,56879.00,56890.00,55000.00,56890.00,56606.00,1754066
20200419,59400.00,59400.00,53776.00,53776.00,55340.00,5534188
20200420,53000.00,56944.00,52880.00,53990.00,53945.00,3596521
20200421,56630.00,56642.00,53905.00,55007.00,55635.00,3342276
20200422,56590.00,58416.00,54095.00,58416.00,57778.00,2378574
20200425,60479.00,60666.00,59001.00,60666.00,60481.00,912096
20200426,63505.00,63505.00,57457.00,63505.00,62806.00,8248084
20200427,65946.00,65946.00,63500.00,65946.00,65830.00,3894195
20200428,68798.00,69121.00,66000.00,69121.00,68857.00,3054182
20200502,72299.00,75913.00,72299.00,75913.00,75854.00,742774
20200503,79646.00,79646.00,75900.00,76000.00,78907.00,5839646
20200504,74963.00,76045.00,74962.00,74962.00,75112.00,3456277
20200505,73000.00,75113.00,71357.00,71357.00,71721.00,4554344
20200510,66201.00,69511.00,66201.00,67777.00,67792.00,1024088
20200511,67777.00,70900.00,64403.00,64498.00,66168.00,2725240
20200512,62900.00,63100.00,62860.00,62860.00,62864.00,1461609
20200513,59721.00,64619.00,59721.00,59721.00,61271.00,2876558
20200516,59237.00,62200.00,58208.00,58208.00,59516.00,1895637
20200517,58000.00,62491.00,58000.00,62491.00,62070.00,892460
20200518,65173.00,65173.00,65173.00,65173.00,65110.00,799584
20200519,68365.00,68365.00,68365.00,68365.00,68365.00,892574
20200520,71780.00,71780.00,65322.00,71503.00,69673.00,2590373
20200523,70000.00,70500.00,66190.00,66472.00,68824.00,1130242
20200526,65383.00,66001.00,65383.00,65383.00,66809.00,421911
20200527,63469.00,65500.00,63469.00,63469.00,63841.00,731939
20200530,60649.00,66999.00,60649.00,65600.00,64072.00,176868
20200531,66779.00,66779.00,61533.00,64101.00,63340.00,846227
20200601,65390.00,65390.00,60175.00,62990.00,62967.00,1136814
20200602,63500.00,66115.00,62700.00,64500.00,64921.00,1380325
20200606,65700.00,68167.00,65001.00,68167.00,67808.00,815147
20200607,71198.00,71198.00,71150.00,71198.00,70254.00,556298
20200608,71500.00,73766.00,71500.00,73766.00,73381.00,2420638
20200609,74498.00,77050.00,72088.00,77049.00,76468.00,1873773
20200610,78920.00,80291.00,72645.00,80291.00,80071.00,2591238
20200613,82509.00,84074.00,80291.00,83450.00,83145.00,2390396
20200614,85000.00,85400.00,80000.00,82490.00,82837.00,1746360
20200615,79210.00,85000.00,79210.00,85000.00,81914.00,1456114
20200616,82040.00,86009.00,82040.00,86009.00,85540.00,992552
20200620,85540.00,85559.00,82016.00,83500.00,84163.00,1419165
20200621,81000.00,83400.00,80500.00,80800.00,81106.00,1256348
20200622,80790.00,83800.00,77051.00,83410.00,81571.00,1476562
20200623,84900.00,85649.00,82100.00,85649.00,85502.00,1345400
20200624,88970.00,89777.00,85000.00,89777.00,87721.00,466033
20200627,92107.00,92107.00,92107.00,92107.00,91895.00,542466
20200628,94998.00,96480.00,89931.00,95490.00,93750.00,1370310
20200629,93755.00,98437.00,90580.00,98437.00,96598.00,3855601
20200630,101420.00,101427.00,98490.00,101427.00,101364.00,1099007
20200701,106432.00,106432.00,97530.00,106432.00,103722.00,2517745
20200704,104000.00,108908.00,101542.00,108908.00,107526.00,3862739
20200705,112000.00,112902.00,105980.00,112902.00,111694.00,1527749
20200706,117260.00,117278.00,113000.00,117278.00,117242.00,589581
20200707,123104.00,123104.00,114770.00,123000.00,120371.00,3123968
20200708,122999.00,123997.00,114353.00,114353.00,118651.00,4820828
20200711,112719.00,114994.00,112719.00,112719.00,112786.00,875469
20200712,112786.00,114600.00,107147.00,107147.00,109055.00,1697066
20200713,103603.00,109055.00,103603.00,103700.00,103687.00,5942128
20200714,100100.00,103680.00,98503.00,98503.00,99686.00,908336
20200715,94702.00,97998.00,94702.00,94702.00,95487.00,357657
20200718,94600.00,100261.00,94000.00,98850.00,98548.00,2273085
20200719,102999.00,103475.00,93621.00,103475.00,101830.00,1255334
20200720,106921.00,106921.00,104000.00,106921.00,106474.00,1296419
20200721,107460.00,108000.00,101151.00,101151.00,101461.00,1424124
20200722,96388.00,100000.00,96388.00,96388.00,98153.00,342986
20200725,93250.00,102000.00,93246.00,93246.00,93994.00,1075307
20200726,89500.00,93246.00,89295.00,89300.00,89385.00,887732
20200727,85010.00,88000.00,84916.00,84916.00,85017.00,872208
20200728,81200.00,89267.00,81200.00,87250.00,86986.00,750520
20200729,88700.00,90900.00,83210.00,90151.00,88290.00,848968
20200801,90000.00,92000.00,88700.00,90700.00,90357.00,515904
20200802,91000.00,94845.00,90802.00,93600.00,93230.00,630321
20200803,94550.00,92000.00,89012.00,90000.00,91469.00,312378
20200804,91469.00,91469.00,86896.00,86896.00,87422.00,565529
20200805,83870.00,91793.00,83870.00,90050.00,90235.00,1189907
20200809,87600.00,90000.00,85724.00,85724.00,86168.00,557990
20200810,81860.00,83000.00,81860.00,81860.00,84357.00,236007
20200811,80140.00,81500.00,80140.00,80140.00,80159.00,712374
20200812,81000.00,83800.00,76152.00,76152.00,78814.00,380244
20200815,75030.00,78000.00,74874.00,74874.00,77605.00,196999
20200816,76000.00,80000.00,73725.00,76000.00,75452.00,512400
20200817,76180.00,78970.00,76180.00,78500.00,77134.00,509733
20200818,80990.00,80990.00,75000.00,75011.00,78194.00,445057
20200819,74500.00,78000.00,74285.00,74285.00,76213.00,323153
20200822,75210.00,77900.00,72403.00,72403.00,73842.00,483093
20200823,71000.00,71000.00,70150.00,70150.00,73471.00,68095
20200824,69798.00,69798.00,69798.00,69798.00,72810.00,118027
20200825,69170.00,72990.00,69170.00,72590.00,70753.00,684266
20200826,73150.00,74290.00,71150.00,74290.00,73724.00,707374
20200831,77410.00,77410.00,70038.00,70480.00,72477.00,571809
20200901,68854.00,68854.00,68854.00,68854.00,72234.00,45440
20200902,68623.00,68623.00,68623.00,68623.00,72164.00,13173
20200905,68556.00,68610.00,68556.00,68556.00,71683.00,92336
20200906,68099.00,68556.00,68099.00,68099.00,70439.00,240648
20200907,66918.00,66918.00,66918.00,66918.00,70424.00,2879
