Date,Open,High,Low,Close,Adj Close,Volume
20200701,64473.00,64473.00,64473.00,64473.00,64473.00,5932243
20200704,66480.00,66480.00,61250.00,62200.00,63297.00,14222263
20200705,63850.00,66461.00,62400.00,66461.00,65429.00,9617255
20200706,68700.00,68700.00,68700.00,68700.00,68700.00,4672282
20200707,72135.00,72135.00,69660.00,72135.00,71885.00,15384375
20200708,75200.00,75479.00,68291.00,68291.00,72838.00,23706655
20200711,69197.00,75479.00,69197.00,73350.00,71351.00,10345655
20200712,74918.00,74918.00,71351.00,72400.00,74365.00,7702993
20200713,70647.00,74142.00,70647.00,70647.00,71147.00,7652964
20200714,69910.00,72990.00,67590.00,67590.00,68432.00,7077440
20200715,65011.00,65011.00,65011.00,65011.00,65011.00,2396912
20200718,63100.00,68200.00,63100.00,66490.00,66461.00,9498199
20200719,69490.00,69490.00,64000.00,64221.00,65710.00,11676622
20200720,65820.00,67500.00,64510.00,65200.00,65922.00,12088703
20200721,67000.00,67000.00,62626.00,62700.00,63574.00,11945787
20200722,63990.00,63990.00,60396.00,61450.00,61000.00,7802560
20200725,63500.00,64050.00,62600.00,64050.00,63921.00,5657003
20200726,67117.00,67117.00,62222.00,63190.00,65148.00,8480571
20200727,63400.00,63400.00,61891.00,61891.00,62044.00,7724622
20200728,61891.00,63999.00,59500.00,60250.00,61711.00,6992401
20200729,60300.00,64796.00,60300.00,64796.00,63646.00,7905996
20200801,66828.00,66828.00,66828.00,66828.00,66828.00,2158882
20200802,70169.00,70169.00,70169.00,70169.00,70169.00,3061132
20200803,73677.00,73677.00,71000.00,73677.00,73546.00,9830730
20200804,77223.00,77223.00,77223.00,77223.00,77223.00,3968946
20200805,81084.00,81084.00,81084.00,81084.00,81084.00,2365852
20200809,85138.00,85138.00,85138.00,85138.00,85138.00,1047102
20200810,89394.00,89394.00,86120.00,89394.00,89150.00,31323029
20200811,87000.00,92490.00,84693.00,84695.00,85894.00,16183323
20200812,90188.00,90188.00,86753.00,90188.00,89865.00,18455991
20200815,90000.00,90000.00,85372.00,85372.00,86499.00,2397764
20200816,82175.00,82175.00,82175.00,82175.00,82175.00,800674
20200817,78067.00,84230.00,78067.00,81500.00,79088.00,8125248
20200818,83042.00,83042.00,78310.00,79330.00,82374.00,9188689
20200819,78510.00,78510.00,78256.00,78256.00,78273.00,2147539
20200822,81990.00,82000.00,74360.00,74360.00,75458.00,5996964
20200823,72050.00,75450.00,71686.00,71686.00,72099.00,1731942
20200824,68495.00,68495.00,68495.00,68495.00,68495.00,1296118
20200825,65300.00,71919.00,65300.00,71919.00,69662.00,3919698
20200826,73145.00,73145.00,73145.00,73145.00,72555.00,530529
20200831,76182.00,76182.00,68928.00,75700.00,74672.00,13456941
20200901,73500.00,73500.00,70939.00,70939.00,71346.00,1871589
20200902,67779.00,67779.00,67779.00,67779.00,69081.00,437644
20200905,69102.00,72000.00,65627.00,68890.00,67130.00,8766339
20200906,68750.00,70380.00,63774.00,63774.00,65716.00,6120341
20200907,62431.00,62431.00,62431.00,62431.00,64503.00,267243
