Date,Open,High,Low,Close,Adj Close,Volume
20140520,12710.00,12710.00,12420.00,12518.00,12558.00,2948335
20140521,12500.00,12500.00,12250.00,12290.00,12382.00,1420719
20140524,12399.00,12499.00,12140.00,12194.00,12245.00,822999
20140525,12140.00,12150.00,11790.00,11966.00,11901.00,1444845
20140526,11861.00,12107.00,11803.00,11813.00,11928.00,1095458
20140528,11980.00,11980.00,11452.00,11551.00,11623.00,1331469
20140531,11759.00,11759.00,11170.00,11200.00,11280.00,1525955
20140601,11200.00,11349.00,11020.00,11130.00,11138.00,1091450
20140602,11150.00,11497.00,11150.00,11325.00,11261.00,641741
20140603,11330.00,11440.00,11200.00,11289.00,11246.00,392195
20140607,11200.00,11398.00,11002.00,11160.00,11144.00,428735
20140608,11200.00,11200.00,11000.00,11060.00,11057.00,403248
20140609,11179.00,11179.00,10901.00,10901.00,11045.00,407427
20140610,11000.00,11099.00,10900.00,11089.00,11016.00,433186
20140611,11147.00,11147.00,10883.00,10995.00,10986.00,302510
20140614,10900.00,10900.00,10547.00,10547.00,10744.00,387520
20140615,10703.00,10790.00,10700.00,10722.00,10720.00,1420010
20140616,10819.00,10970.00,10817.00,10870.00,10846.00,539966
20140617,10880.00,10950.00,10854.00,10854.00,10867.00,575780
20140618,10870.00,10997.00,10867.00,10960.00,10929.00,696364
20140621,11000.00,11250.00,10900.00,11210.00,11029.00,2188358
20140628,9346.00,9346.00,8973.00,8973.00,9172.00,1075080
20140629,8806.00,8806.00,8806.00,8806.00,9077.00,145132
20140630,8714.00,8806.00,8714.00,8714.00,8716.00,1101738
20140701,8420.00,8800.00,8368.00,8720.00,8553.00,1584897
20140702,8889.00,8889.00,8655.00,8815.00,8704.00,412798
20140705,8711.00,9052.00,8711.00,9052.00,9008.00,601365
20140706,9280.00,9280.00,8670.00,8700.00,8850.00,624510
20140707,8502.00,8950.00,8502.00,8600.00,8799.00,261971
20140708,8678.00,9150.00,8678.00,9150.00,9103.00,811195
20140709,9198.00,9198.00,8739.00,8739.00,8882.00,569940
20140712,8557.00,8900.00,8557.00,8670.00,8831.00,165596
20140713,8720.00,8720.00,8531.00,8628.00,8648.00,439568
20140714,8549.00,8750.00,8549.00,8740.00,8656.00,179559
20140715,8520.00,8790.00,8520.00,8600.00,8646.00,194017
20140716,8650.00,8650.00,8501.00,8575.00,8608.00,418833
20140720,8560.00,8689.00,8540.00,8650.00,8608.00,223380
20140721,8681.00,8952.00,8600.00,8952.00,8776.00,412138
20140722,9100.00,9127.00,9050.00,9127.00,9122.00,1233195
20140723,8820.00,8949.00,8758.00,8790.00,8844.00,1326193
20140726,8602.00,8771.00,8526.00,8700.00,8752.00,235549
20140727,8700.00,8946.00,8621.00,8880.00,8784.00,309201
20140728,8941.00,9040.00,8900.00,8979.00,8885.00,301561
20140802,8999.00,8999.00,8680.00,8800.00,8850.00,223984
20140803,8895.00,8895.00,8601.00,8830.00,8811.00,479361
20140804,8922.00,8922.00,8701.00,8751.00,8813.00,187378
20140805,8761.00,8761.00,8636.00,8660.00,8716.00,344022
20140806,8600.00,8659.00,8600.00,8645.00,8683.00,185010
20140809,8749.00,8838.00,8555.00,8770.00,8717.00,455698
20140810,8800.00,8845.00,8797.00,8830.00,8797.00,491158
20140811,8850.00,8880.00,8830.00,8849.00,8821.00,317848
20140812,8850.00,8890.00,8571.00,8849.00,8826.00,241400
20140813,8850.00,8869.00,8670.00,8825.00,8821.00,294417
20140816,8830.00,8855.00,8625.00,8625.00,8819.00,526606
20140817,8819.00,8850.00,8720.00,8720.00,8784.00,624635
20140818,8720.00,8838.00,8696.00,8780.00,8780.00,393001
20140819,8790.00,8900.00,8651.00,8884.00,8787.00,644510
20140820,8897.00,9138.00,8823.00,9138.00,9067.00,2451786
20140823,9150.00,9420.00,9007.00,9200.00,9233.00,834611
20140824,9080.00,9320.00,8980.00,9050.00,9160.00,746152
20140825,9005.00,9150.00,8890.00,8950.00,9007.00,432477
20140826,8970.00,9070.00,8882.00,9032.00,8970.00,752675
20140827,9079.00,9079.00,8985.00,8985.00,8985.00,211205
20140830,9017.00,9017.00,8850.00,8900.00,8938.00,432553
20140831,8999.00,8999.00,8855.00,8939.00,8905.00,290654
20140901,9000.00,9260.00,9000.00,9260.00,9172.00,1251973
20140902,9260.00,9390.00,9150.00,9192.00,9244.00,532032
20140903,9244.00,9289.00,9000.00,9000.00,9140.00,350135
20140906,9020.00,9100.00,8950.00,9000.00,9063.00,322637
20140907,8900.00,8997.00,8851.00,8904.00,9009.00,199129
20140908,8951.00,9060.00,8860.00,9038.00,8968.00,462406
20140909,9020.00,9035.00,8900.00,9000.00,8966.00,221572
20140910,8966.00,9324.00,8806.00,9022.00,9028.00,730098
20140913,9028.00,9210.00,8914.00,8950.00,9040.00,164360
20140914,9040.00,9100.00,8901.00,8916.00,8996.00,209730
20140915,8900.00,9010.00,8900.00,8931.00,8973.00,157995
20140916,8999.00,8999.00,8901.00,8920.00,8960.00,151746
20140917,8970.00,8970.00,8940.00,8952.00,8957.00,189136
20140920,9045.00,9045.00,8950.00,8960.00,8959.00,85912
20140921,9000.00,9039.00,8970.00,8989.00,8967.00,191709
20140922,8980.00,8980.00,8950.00,8950.00,8964.00,296891
20140923,8950.00,9249.00,8950.00,9200.00,9002.00,256759
20140924,9150.00,9239.00,9065.00,9100.00,9036.00,143363
20140927,8971.00,9198.00,8950.00,8987.00,9029.00,75176
20140928,9000.00,9050.00,8970.00,9000.00,9015.00,207953
20140929,9100.00,9150.00,9002.00,9030.00,9024.00,141187
20140930,9050.00,9051.00,9000.00,9047.00,9025.00,211096
20141001,9050.00,9050.00,9000.00,9044.00,9026.00,147484
20141004,9050.00,9060.00,8998.00,8998.00,9013.00,319904
20141006,8990.00,8999.00,8852.00,8852.00,8966.00,329540
20141007,8900.00,8900.00,8701.00,8790.00,8795.00,846534
20141008,8700.00,8800.00,8690.00,8704.00,8759.00,343751
20141011,8690.00,8791.00,8683.00,8736.00,8744.00,205455
20141012,8650.00,8760.00,8650.00,8718.00,8737.00,139915
20141014,8740.00,8788.00,8700.00,8702.00,8730.00,147519
20141015,8700.00,8765.00,8689.00,8691.00,8719.00,192463
20141018,8710.00,8887.00,8600.00,8622.00,8664.00,415435
20141019,8870.00,8870.00,8566.00,8621.00,8646.00,257395
20141020,8623.00,8991.00,8622.00,8890.00,8945.00,709964
20141021,8850.00,8900.00,8620.00,8621.00,8798.00,397145
20141022,8750.00,8750.00,8606.00,8606.00,8731.00,231721
20141025,8500.00,8580.00,8382.00,8419.00,8418.00,1050578
20141026,8440.00,8463.00,8390.00,8390.00,8410.00,353212
20141027,8352.00,8490.00,8320.00,8431.00,8426.00,280183
20141028,8479.00,8600.00,8478.00,8482.00,8455.00,132797
20141029,8599.00,8599.00,8370.00,8394.00,8433.00,327300
20141101,8410.00,8550.00,8390.00,8390.00,8425.00,455773
20141102,8400.00,8510.00,8350.00,8410.00,8397.00,511301
20141105,8439.00,8524.00,8400.00,8454.00,8468.00,682855
20141108,8554.00,8806.00,8554.00,8806.00,8741.00,573390
20141109,9090.00,9090.00,9090.00,9090.00,9090.00,626827
20141110,9453.00,9453.00,9204.00,9452.00,9447.00,5261762
20141111,9445.00,9824.00,9240.00,9824.00,9721.00,1905880
20141112,9979.00,9979.00,9501.00,9600.00,9806.00,911041
20141115,9506.00,9506.00,9414.00,9414.00,9710.00,140332
20141116,9322.00,9700.00,9322.00,9488.00,9456.00,1319395
20141117,9439.00,9695.00,9350.00,9354.00,9553.00,578279
20141118,9450.00,9450.00,9180.00,9252.00,9390.00,358744
20141119,9252.00,9320.00,9050.00,9050.00,9227.00,342844
20141122,9460.00,9460.00,9110.00,9150.00,9282.00,333392
20141123,9120.00,9350.00,9020.00,9339.00,9125.00,792027
20141124,9399.00,9399.00,9003.00,9065.00,9166.00,694507
20141125,8800.00,9166.00,8800.00,8925.00,9050.00,224740
20141126,8812.00,9009.00,8720.00,8850.00,8880.00,385597
20141129,8940.00,9200.00,8610.00,8762.00,8830.00,546796
20141130,8570.00,8601.00,8520.00,8547.00,8652.00,355385
20141201,8550.00,8850.00,8500.00,8725.00,8669.00,235030
20141202,8780.00,8780.00,8622.00,8678.00,8664.00,257515
20141203,8570.00,8700.00,8500.00,8650.00,8541.00,613191
20141206,8431.00,8660.00,8431.00,8657.00,8526.00,352316
20141207,8532.00,8830.00,8498.00,8830.00,8685.00,474003
20141208,8858.00,8987.00,8800.00,8887.00,8771.00,219713
20141209,8990.00,8990.00,8710.00,8842.00,8775.00,444559
20141210,8910.00,8910.00,8700.00,8753.00,8763.00,310307
20141214,8600.00,8700.00,8413.00,8700.00,8624.00,405518
20141215,8460.00,8694.00,8460.00,8600.00,8527.00,587543
20141216,8475.00,8825.00,8475.00,8651.00,8592.00,232210
20141217,8476.00,8700.00,8475.00,8642.00,8603.00,473312
20141220,8504.00,8800.00,8504.00,8800.00,8626.00,210856
20141222,8690.00,8850.00,8631.00,8801.00,8666.00,159282
20141224,8900.00,8900.00,8788.00,8817.00,8709.00,174446
20141227,8800.00,8840.00,8709.00,8839.00,8722.00,131079
20141228,8723.00,8921.00,8723.00,8909.00,8813.00,357259
20141229,8940.00,8979.00,8800.00,8890.00,8910.00,735725
20141230,8854.00,8900.00,8818.00,8885.00,8899.00,87784
20141231,8801.00,9000.00,8750.00,8870.00,8887.00,212882
20150103,8850.00,8880.00,8800.00,8800.00,8873.00,103565
20150104,8800.00,8800.00,8701.00,8750.00,8843.00,145123
20150105,8885.00,8885.00,8600.00,8700.00,8787.00,226380
20150106,8564.00,8700.00,8501.00,8689.00,8724.00,188128
20150107,8601.00,8780.00,8590.00,8780.00,8713.00,143188
20150110,8504.00,8810.00,8504.00,8521.00,8634.00,281665
20150111,8424.00,8529.00,8400.00,8441.00,8579.00,182168
20150112,8500.00,8790.00,8500.00,8502.00,8585.00,61745
20150113,8520.00,8525.00,8381.00,8520.00,8557.00,117476
20150114,8376.00,8529.00,8300.00,8300.00,8541.00,57902
20150117,8450.00,8700.00,8320.00,8500.00,8531.00,75199
20150118,8422.00,8450.00,8351.00,8450.00,8498.00,119240
20150119,8485.00,8485.00,8300.00,8315.00,8478.00,62509
20150120,8250.00,8450.00,8211.00,8211.00,8467.00,26494
20150121,8201.00,8249.00,8129.00,8129.00,8140.00,767665
20150124,8160.00,8179.00,7820.00,8035.00,8102.00,355745
20150125,8000.00,8200.00,8000.00,8139.00,8121.00,307078
20150126,8100.00,8155.00,8011.00,8146.00,8114.00,204231
20150127,8140.00,8250.00,8064.00,8200.00,8119.00,103538
20150128,8345.00,8443.00,8220.00,8443.00,8412.00,537004
20150131,8680.00,8748.00,8651.00,8658.00,8675.00,477647
20150201,8850.00,8850.00,8362.00,8540.00,8667.00,30046
20150202,8400.00,8789.00,8400.00,8710.00,8741.00,441504
20150203,8750.00,8888.00,8500.00,8870.00,8742.00,113100
20150204,8740.00,8898.00,8700.00,8880.00,8777.00,158017
20150207,8900.00,8950.00,8728.00,8908.00,8822.00,209928
20150208,8801.00,8888.00,8631.00,8882.00,8820.00,129949
20150209,8656.00,8858.00,8591.00,8599.00,8798.00,108921
20150210,8700.00,8830.00,8700.00,8830.00,8796.00,111806
20150214,8860.00,9125.00,8850.00,8990.00,9048.00,491575
20150215,9050.00,9050.00,8850.00,8900.00,9039.00,47926
20150216,8850.00,9022.00,8850.00,9001.00,9017.00,224514
20150217,8812.00,9015.00,8812.00,8970.00,8993.00,153655
20150218,8960.00,8960.00,8800.00,8850.00,8982.00,46423
20150221,8802.00,8999.00,8750.00,8996.00,8923.00,131424
20150222,8930.00,9270.00,8930.00,9200.00,9203.00,548492
20150223,9278.00,9449.00,9170.00,9170.00,9335.00,621369
20150224,9349.00,9349.00,9107.00,9135.00,9222.00,171831
20150225,9150.00,9199.00,9000.00,9074.00,9034.00,284522
20150228,9100.00,9250.00,9070.00,9250.00,9172.00,244174
20150301,9130.00,9538.00,9130.00,9538.00,9479.00,398694
20150302,9455.00,9510.00,9406.00,9500.00,9483.00,111990
20150303,9210.00,9490.00,9210.00,9345.00,9411.00,153527
20150304,9570.00,9570.00,9250.00,9499.00,9427.00,115290
20150307,9502.00,9599.00,9451.00,9500.00,9514.00,178352
20150308,9490.00,9490.00,9310.00,9420.00,9491.00,46228
20150309,9499.00,9522.00,9203.00,9290.00,9441.00,73888
20150310,9400.00,9440.00,9230.00,9280.00,9428.00,22963
20150311,9270.00,9478.00,9270.00,9395.00,9413.00,85602
20150314,9301.00,9650.00,9301.00,9630.00,9494.00,247827
20150315,9649.00,9789.00,9500.00,9600.00,9622.00,293665
20150316,9700.00,9700.00,9300.00,9630.00,9459.00,492317
20150317,9700.00,9700.00,9400.00,9559.00,9642.00,381588
20150318,9600.00,10027.00,9600.00,10025.00,9906.00,1859973
20150325,10000.00,10302.00,10000.00,10302.00,10012.00,87539
20150328,10021.00,10412.00,10000.00,10412.00,10295.00,235190
20150329,10700.00,10706.00,10550.00,10706.00,10685.00,268659
20150330,10500.00,10900.00,10258.00,10600.00,10610.00,95983
20150331,10400.00,10640.00,10290.00,10380.00,10515.00,207820
20150404,10935.00,10935.00,10935.00,10935.00,10665.00,100000
20150405,11091.00,11091.00,10840.00,11091.00,11081.00,828325
20150406,11118.00,11118.00,10638.00,10655.00,10652.00,753946
20150407,10652.00,10701.00,10652.00,10660.00,10663.00,324208
20150408,10750.00,10900.00,10663.00,10810.00,10784.00,226465
20150411,10784.00,10840.00,10600.00,10601.00,10709.00,188057
20150412,10500.00,10500.00,10445.00,10456.00,10585.00,135374
20150413,10550.00,10550.00,10390.00,10450.00,10476.00,170840
20150414,10350.00,10550.00,10350.00,10400.00,10463.00,39429
20150415,10594.00,10594.00,10321.00,10400.00,10388.00,256662
20150418,10400.00,10400.00,9973.00,10001.00,10201.00,183418
20150419,10050.00,10180.00,10010.00,10010.00,10163.00,64914
20150420,10080.00,10100.00,10000.00,10060.00,10094.00,163755
20150421,10100.00,10100.00,10052.00,10052.00,10082.00,149593
20150422,10053.00,10149.00,10051.00,10052.00,10069.00,190889
20150425,10143.00,10143.00,10051.00,10051.00,10067.00,35679
20150426,10051.00,10055.00,10051.00,10051.00,10058.00,166061
20150427,10050.00,10050.00,10000.00,10000.00,10011.00,277273
20150428,10000.00,10030.00,9940.00,10000.00,9996.00,250326
20150429,10001.00,10050.00,9900.00,10000.00,9993.00,49217
20150503,10000.00,10046.00,9930.00,9930.00,9992.00,59606
20150504,9995.00,9995.00,9900.00,9901.00,9970.00,102303
20150505,9700.00,9890.00,9611.00,9869.00,9925.00,41628
20150506,9611.00,9750.00,9611.00,9618.00,9903.00,20657
20150509,9680.00,9680.00,9550.00,9600.00,9809.00,92088
20150510,9599.00,9599.00,9430.00,9540.00,9755.00,48855
20150511,9380.00,9679.00,9380.00,9678.00,9723.00,72523
20150512,9680.00,9999.00,9680.00,9820.00,9763.00,58027
20150513,9999.00,9999.00,9770.00,9870.00,9772.00,21354
20150517,9898.00,9898.00,9500.00,9780.00,9867.00,438322
20150518,9882.00,9882.00,9601.00,9870.00,9878.00,622208
20150519,9859.00,9999.00,9690.00,9995.00,9884.00,302881
20150520,9900.00,9987.00,9810.00,9987.00,9883.00,60679
20150523,9900.00,9900.00,9791.00,9791.00,9867.00,69242
20150524,9993.00,9993.00,9800.00,9900.00,9865.00,12573
20150525,9994.00,9994.00,9822.00,9822.00,9860.00,63268
20150526,9850.00,9968.00,9800.00,9860.00,9858.00,26216
20150527,9890.00,9899.00,9830.00,9860.00,9859.00,15477
20150530,9850.00,9992.00,9850.00,9900.00,9862.00,48070
20150531,9861.00,10000.00,9861.00,9990.00,9885.00,68308
20150601,9850.00,10000.00,9850.00,9998.00,9902.00,54167
20150602,10097.00,10097.00,9851.00,10000.00,9935.00,293605
20150606,10070.00,10090.00,9920.00,10005.00,9967.00,97084
20150607,10000.00,10049.00,9862.00,10000.00,10007.00,278931
20150608,10000.00,10030.00,9870.00,10026.00,10007.00,106292
20150609,10000.00,10000.00,9886.00,9950.00,9996.00,32586
20150610,9970.00,10450.00,9900.00,10350.00,10247.00,241985
20150613,10451.00,10700.00,10342.00,10700.00,10575.00,314164
20150614,10600.00,10988.00,10500.00,10631.00,10873.00,1569308
20150617,9600.00,9700.00,9503.00,9700.00,9583.00,168465
20150620,9600.00,9690.00,9550.00,9550.00,9568.00,370300
20150621,9530.00,9530.00,9400.00,9400.00,9547.00,71039
20150622,9400.00,9400.00,9222.00,9231.00,9411.00,127074
20150623,9700.00,9700.00,9261.00,9350.00,9450.00,93257
20150624,9256.00,9350.00,9256.00,9301.00,9405.00,100229
20150627,9301.00,9350.00,9300.00,9301.00,9301.00,441428
20150628,9322.00,9401.00,9320.00,9320.00,9311.00,132649
20150629,9350.00,9401.00,9320.00,9401.00,9314.00,20335
20150630,9350.00,9688.00,9341.00,9688.00,9554.00,380185
20150701,9600.00,9700.00,9600.00,9610.00,9566.00,54526
20150704,9555.00,9925.00,9555.00,9820.00,9735.00,194028
20150705,9735.00,9824.00,9735.00,9740.00,9737.00,150506
20150706,9740.00,9851.00,9739.00,9851.00,9751.00,65731
20150707,9800.00,10099.00,9780.00,10099.00,9823.00,128672
20150711,10100.00,10210.00,10000.00,10100.00,9880.00,60560
20150712,10247.00,10330.00,9900.00,10200.00,10017.00,117253
20150713,10374.00,10517.00,10145.00,10300.00,10434.00,503310
20150714,10400.00,10948.00,10301.00,10500.00,10464.00,67818
20150715,10699.00,10699.00,10100.00,10239.00,10223.00,522527
20150720,10202.00,10300.00,10202.00,10225.00,10228.00,124527
20150721,10201.00,10229.00,10201.00,10204.00,10224.00,210241
20150722,10222.00,10229.00,10201.00,10201.00,10212.00,163783
20150725,10201.00,10210.00,10201.00,10201.00,10208.00,114547
20150726,10201.00,10220.00,10201.00,10201.00,10206.00,64750
20150727,10202.00,10220.00,10201.00,10201.00,10204.00,119218
20150728,10201.00,10398.00,10201.00,10300.00,10208.00,107582
20150729,10300.00,10350.00,10300.00,10300.00,10214.00,16522
20150801,10310.00,10330.00,10300.00,10330.00,10223.00,27800
20150802,10300.00,10300.00,10299.00,10299.00,10230.00,25155
20150803,10300.00,10350.00,10299.00,10299.00,10240.00,40642
20150804,10301.00,10370.00,10299.00,10370.00,10276.00,169954
20150805,10351.00,10420.00,10350.00,10420.00,10283.00,23800
20150808,10401.00,10450.00,10401.00,10401.00,10290.00,15266
20150809,10402.00,10485.00,10400.00,10430.00,10322.00,79868
20150810,10402.00,10485.00,10402.00,10480.00,10368.00,90826
20150812,10401.00,10500.00,10401.00,10500.00,10377.00,53950
20150815,10500.00,10549.00,10400.00,10400.00,10391.00,59271
20150816,10400.00,10410.00,10400.00,10400.00,10393.00,55864
20150817,10400.00,10500.00,10400.00,10400.00,10398.00,201444
20150818,10400.00,10480.00,10400.00,10480.00,10404.00,274564
20150819,10451.00,10480.00,10450.00,10480.00,10409.00,26160
20150822,10450.00,10460.00,10450.00,10455.00,10414.00,33777
20150823,10450.00,10451.00,10450.00,10450.00,10417.00,24987
20150824,10450.00,10460.00,10450.00,10460.00,10419.00,15596
20150825,10450.00,10476.00,10450.00,10450.00,10431.00,102679
20150826,10450.00,10450.00,10450.00,10450.00,10436.00,75361
20150829,10450.00,10470.00,10450.00,10450.00,10441.00,102390
20150830,10450.00,10460.00,10450.00,10451.00,10446.00,156009
20150831,10450.00,10464.00,10450.00,10450.00,10447.00,75899
20150901,10460.00,10490.00,10460.00,10460.00,10449.00,41750
20150902,10460.00,10461.00,10460.00,10460.00,10452.00,62997
20150905,10490.00,10490.00,10450.00,10461.00,10456.00,49633
20150906,10460.00,10475.00,10460.00,10460.00,10456.00,30616
20150907,10460.00,10482.00,10460.00,10470.00,10457.00,69674
20150908,10460.00,10580.00,10460.00,10570.00,10458.00,48347
20150909,10470.00,10500.00,10470.00,10470.00,10461.00,72782
20150912,10470.00,10549.00,10470.00,10471.00,10464.00,76532
20150913,10471.00,10471.00,10470.00,10470.00,10466.00,100338
20150914,10470.00,10471.00,10470.00,10470.00,10467.00,76625
20150915,10470.00,10500.00,10470.00,10470.00,10469.00,174620
20150922,10470.00,10471.00,10470.00,10470.00,10470.00,176145
20150923,10470.00,10470.00,10470.00,10470.00,10470.00,30941
20150926,10470.00,10485.00,10470.00,10472.00,10470.00,23570
20150927,10470.00,10471.00,10470.00,10470.00,10470.00,75994
20150928,10470.00,10484.00,10470.00,10470.00,10470.00,99925
20150929,10470.00,10470.00,10470.00,10470.00,10470.00,45052
20150930,10470.00,10520.00,10470.00,10470.00,10470.00,75844
20151003,10470.00,10472.00,10470.00,10470.00,10470.00,101778
20151004,10470.00,10470.00,10150.00,10300.00,10322.00,827181
20151005,10300.00,10450.00,10300.00,10400.00,10337.00,136610
20151006,10400.00,10470.00,10400.00,10470.00,10372.00,154312
20151007,10400.00,10401.00,10400.00,10400.00,10381.00,88347
20151010,10400.00,10430.00,10400.00,10419.00,10392.00,96146
20151011,10420.00,10420.00,10400.00,10400.00,10397.00,99819
20151012,10400.00,10407.00,10400.00,10400.00,10398.00,89163
20151013,10400.00,10400.00,10400.00,10400.00,10399.00,104007
20151014,10400.00,10470.00,10400.00,10400.00,10410.00,279536
20151017,10400.00,10460.00,10400.00,10400.00,10415.00,162157
20151018,10400.00,10470.00,10400.00,10450.00,10427.00,114901
20151019,10427.00,10600.00,10427.00,10600.00,10430.00,22525
20151020,10597.00,10600.00,10430.00,10579.00,10433.00,33586
20151021,10433.00,10550.00,10433.00,10550.00,10436.00,9933
20151025,10436.00,10440.00,10436.00,10440.00,10436.00,6201
20151026,10436.00,10436.00,10436.00,10436.00,10436.00,52441
20151027,10436.00,10480.00,10433.00,10449.00,10436.00,184958
20151028,10449.00,10729.00,10437.00,10602.00,10439.00,3559595
20151031,10600.00,10651.00,10600.00,10651.00,10462.00,33039
20151101,10550.00,10550.00,10440.00,10450.00,10461.00,11559
20151102,10442.00,10500.00,10442.00,10450.00,10460.00,21555
20151103,10440.00,10451.00,10439.00,10451.00,10459.00,7597
20151104,10600.00,10600.00,10439.00,10480.00,10459.00,4970
20151107,10439.00,10439.00,10439.00,10439.00,10457.00,29867
20151108,10439.00,10500.00,10439.00,10500.00,10456.00,20669
20151109,10439.00,10440.00,10431.00,10433.00,10447.00,132107
20151110,10431.00,10431.00,10430.00,10430.00,10445.00,25042
20151111,10430.00,10431.00,10430.00,10430.00,10444.00,26864
20151114,10430.00,10430.00,10420.00,10420.00,10442.00,25881
20151115,10420.00,10421.00,10420.00,10420.00,10442.00,6348
20151116,10421.00,10421.00,10420.00,10421.00,10441.00,10022
20151117,10420.00,10440.00,10420.00,10421.00,10435.00,80438
20151118,10421.00,10449.00,10421.00,10421.00,10435.00,10852
20151121,10421.00,10421.00,10420.00,10420.00,10435.00,7520
20151122,10420.00,10450.00,10420.00,10450.00,10435.00,11185
20151123,10420.00,10420.00,10420.00,10420.00,10434.00,15255
20151124,10420.00,10420.00,10400.00,10400.00,10415.00,237528
20151125,10400.00,10420.00,10400.00,10400.00,10414.00,22595
20151128,10400.00,10420.00,10370.00,10370.00,10371.00,1186708
20151129,10400.00,10401.00,10370.00,10370.00,10373.00,21841
20151130,10370.00,10370.00,10300.00,10368.00,10370.00,24275
20151201,10368.00,10368.00,10300.00,10300.00,10364.00,101088
20151205,10310.00,10310.00,10150.00,10150.00,10357.00,25000
20151206,10150.00,10150.00,9956.00,10000.00,10309.00,38735
20151207,9950.00,10000.00,9948.00,10000.00,10247.00,54735
20151208,9948.00,9948.00,9795.00,9802.00,10245.00,1007
20151209,9840.00,9950.00,9733.00,9800.00,10101.00,89132
20151213,9998.00,10199.00,9735.00,10199.00,10000.00,1682154
20151214,10005.00,10500.00,10003.00,10400.00,10037.00,38619
20151215,10538.00,10538.00,10000.00,10350.00,10049.00,16658
20151216,10455.00,10455.00,10150.00,10150.00,10057.00,10252
20151219,10160.00,10160.00,10100.00,10140.00,10059.00,6999
20151220,10140.00,10200.00,10057.00,10200.00,10062.00,23274
20151221,10120.00,10120.00,10100.00,10100.00,10063.00,6100
20151222,10100.00,10105.00,10057.00,10080.00,10064.00,25187
20151223,10143.00,10146.00,10143.00,10146.00,10070.00,21723
20151226,10200.00,10370.00,10188.00,10200.00,10083.00,14409
20151227,10209.00,10260.00,10209.00,10221.00,10099.00,27972
20151228,10221.00,10221.00,10220.00,10220.00,10104.00,11500
20151230,10220.00,10429.00,10220.00,10390.00,10170.00,63601
20160102,10499.00,10678.00,10420.00,10420.00,10229.00,47629
20160103,10420.00,10600.00,10400.00,10401.00,10281.00,61904
20160104,10597.00,10650.00,10500.00,10500.00,10316.00,34498
20160105,10501.00,10831.00,10501.00,10830.00,10489.00,107060
20160106,10900.00,10900.00,10701.00,10701.00,10526.00,40159
20160109,10700.00,10701.00,10500.00,10500.00,10543.00,84174
20160110,10500.00,10749.00,10500.00,10601.00,10543.00,13673
20160111,10543.00,10799.00,10500.00,10500.00,10547.00,22029
20160112,10547.00,10733.00,10547.00,10550.00,10547.00,8735
20160113,10552.00,10779.00,10547.00,10620.00,10556.00,28590
20160116,10600.00,11083.00,10600.00,10800.00,10690.00,126817
20160117,11180.00,11180.00,10801.00,11000.00,10738.00,45358
20160118,10802.00,11000.00,10752.00,10752.00,10754.00,146323
20160119,10800.00,11000.00,10752.00,10883.00,10768.00,56115
20160120,10755.00,10755.00,10700.00,10701.00,10751.00,80055
20160123,10730.00,10890.00,10730.00,10800.00,10765.00,68332
20160124,10720.00,11240.00,10563.00,11120.00,10853.00,186889
20160125,11200.00,11395.00,11000.00,11395.00,11359.00,333569
20160126,11926.00,11926.00,11926.00,11926.00,11541.00,89869
20160127,12118.00,12118.00,12118.00,12118.00,11793.00,122240
