Date,Open,High,Low,Close,Adj Close,Volume
20191102,27100.00,27898.00,26970.00,27409.00,27193.00,1284324
20191103,27300.00,27499.00,27001.00,27135.00,27147.00,1056935
20191104,27102.00,27345.00,26950.00,27000.00,27098.00,929072
20191105,27000.00,27250.00,26920.00,26961.00,27036.00,1459376
20191109,26922.00,27000.00,26283.00,26800.00,26709.00,2099538
20191110,26419.00,26599.00,26284.00,26322.00,26364.00,1141984
20191111,26179.00,26350.00,26179.00,26331.00,26300.00,681241
20191112,26331.00,26990.00,26331.00,26452.00,26610.00,1627517
20191113,26900.00,26900.00,26400.00,26411.00,26483.00,842507
20191116,27060.00,27060.00,26332.00,26350.00,26463.00,1057501
20191117,26200.00,26400.00,25801.00,26351.00,25986.00,1114172
20191118,25880.00,26900.00,25880.00,26470.00,26402.00,506901
20191119,26460.00,26850.00,26460.00,26640.00,26572.00,451550
20191120,26572.00,26999.00,26400.00,26660.00,26756.00,978994
20191123,26800.00,26989.00,26600.00,26800.00,26890.00,597941
20191124,27000.00,27187.00,26470.00,26799.00,26737.00,1443763
20191125,26700.00,26889.00,26366.00,26600.00,26539.00,1551680
20191126,26500.00,26824.00,26379.00,26799.00,26507.00,934399
20191127,26609.00,27030.00,26600.00,26816.00,26856.00,1154554
20191202,27001.00,27830.00,27001.00,27165.00,27310.00,1221127
20191203,27160.00,27348.00,26902.00,27080.00,27050.00,1268845
20191204,27000.00,27080.00,26880.00,26979.00,26951.00,1477062
20191207,27301.00,27315.00,26997.00,27199.00,27116.00,2420735
20191208,27499.00,27770.00,27200.00,27700.00,27502.00,2214126
20191209,27999.00,28504.00,27785.00,27862.00,28056.00,1691574
20191210,28550.00,28550.00,27702.00,27930.00,28166.00,2075523
20191211,28000.00,28300.00,27501.00,28100.00,28047.00,1470063
20191214,28200.00,29392.00,27971.00,29350.00,28762.00,2853177
20191215,29400.00,29555.00,28620.00,28850.00,29080.00,2726892
20191216,28991.00,29000.00,28501.00,28642.00,28653.00,1184377
20191217,28500.00,29109.00,28500.00,28826.00,28879.00,1612531
20191218,29000.00,29000.00,28700.00,28837.00,28796.00,1945533
20191221,28843.00,28901.00,28721.00,28808.00,28806.00,1573582
20191222,28750.00,29220.00,28750.00,29197.00,29084.00,2687037
20191223,29412.00,30000.00,28501.00,29000.00,29370.00,4447274
20191224,30838.00,30838.00,29825.00,30838.00,30808.00,8846147
20191225,32348.00,32348.00,31824.00,32348.00,32312.00,22003459
20191228,33100.00,33875.00,31880.00,33700.00,32827.00,9312472
20191229,33650.00,33927.00,32800.00,33000.00,33363.00,6268341
20191230,32797.00,33679.00,32503.00,32700.00,32770.00,4821065
20191231,32701.00,32749.00,31134.00,32108.00,31883.00,3653309
20200101,31503.00,32760.00,31503.00,32400.00,32473.00,2996648
20200104,30850.00,30850.00,30850.00,30850.00,30850.00,5266631
20200105,29310.00,30990.00,29310.00,30880.00,30243.00,7565136
20200107,30432.00,30849.00,28731.00,28731.00,29149.00,4986107
20200108,28567.00,28932.00,28567.00,28601.00,28592.00,4765361
20200111,29163.00,29163.00,29163.00,29163.00,29163.00,495276
20200112,30621.00,30621.00,30621.00,30621.00,30621.00,3097497
20200113,31989.00,32152.00,31200.00,32151.00,32099.00,6804370
20200114,32999.00,32999.00,31625.00,32298.00,32401.00,1970040
20200115,32794.00,33698.00,31800.00,33514.00,33074.00,4212873
20200118,34230.00,34727.00,34066.00,34727.00,34684.00,6527282
20200119,35499.00,36299.00,34600.00,35088.00,35234.00,3391402
20200120,35443.00,35443.00,33895.00,34510.00,34409.00,3106764
20200121,34000.00,34000.00,32689.00,32800.00,33026.00,4424151
20200122,32998.00,33600.00,32800.00,33097.00,33178.00,2386331
20200125,33400.00,33450.00,32815.00,33065.00,33024.00,2714209
20200126,33800.00,33800.00,32988.00,33180.00,33197.00,3247878
20200127,33100.00,34098.00,32950.00,33603.00,33403.00,2378553
20200128,34000.00,34500.00,33703.00,33970.00,34172.00,2285011
20200201,34000.00,34399.00,33179.00,33226.00,33511.00,2629478
20200202,33100.00,34000.00,33064.00,33275.00,33385.00,1686645
20200203,33715.00,33715.00,33277.00,33374.00,33450.00,2658955
20200204,34090.00,34140.00,33000.00,33190.00,33404.00,2737328
20200205,33399.00,34050.00,33200.00,33998.00,33727.00,2731329
20200208,34880.00,34880.00,33657.00,34300.00,34318.00,2612702
20200209,34700.00,34700.00,34355.00,34550.00,34476.00,2249870
20200210,34000.00,34090.00,33100.00,33725.00,33722.00,1740759
20200212,33989.00,35408.00,33802.00,35408.00,35068.00,3538021
20200215,36500.00,36821.00,36190.00,36821.00,36777.00,3901564
20200216,38200.00,38200.00,36778.00,37000.00,37384.00,4302607
20200217,37384.00,37889.00,36330.00,36888.00,37039.00,3250066
20200218,36010.00,37310.00,35300.00,36980.00,36255.00,2123787
20200219,36500.00,38067.00,36500.00,38067.00,38010.00,4520926
20200222,36110.00,39910.00,36110.00,39910.00,39075.00,3294784
20200223,41028.00,41028.00,41028.00,41028.00,41028.00,531717
20200224,43079.00,43079.00,41700.00,43079.00,42867.00,5584410
20200225,44790.00,45010.00,44300.00,45010.00,44920.00,2592318
20200226,47000.00,47000.00,44201.00,44700.00,45113.00,3458247
20200229,42858.00,42858.00,42858.00,42858.00,42858.00,1521106
20200301,41010.00,42860.00,41010.00,41837.00,42252.00,4259141
20200302,42500.00,43999.00,41798.00,43300.00,42680.00,3190451
20200303,43335.00,44814.00,43335.00,44814.00,44628.00,1681482
20200304,46850.00,46857.00,44814.00,45221.00,45450.00,1583092
20200307,43200.00,44178.00,43178.00,43178.00,43218.00,2098616
20200309,41058.00,41058.00,41058.00,41058.00,42483.00,374408
20200310,40359.00,40359.00,40359.00,40359.00,41571.00,472571
20200311,39493.00,41058.00,39493.00,39493.00,39790.00,3024439
20200314,37890.00,38798.00,37801.00,37801.00,38260.00,1011253
20200315,36347.00,37347.00,36347.00,36355.00,36415.00,5105928
20200316,37000.00,38235.00,36989.00,38235.00,38109.00,2612388
20200317,39200.00,39200.00,36300.00,37900.00,37850.00,1071486
20200318,37750.00,39504.00,37750.00,38900.00,38638.00,1455876
20200324,38499.00,38693.00,36707.00,36707.00,36865.00,2398347
20200325,36003.00,38707.00,36003.00,38551.00,37494.00,3474030
20200328,38711.00,39368.00,37750.00,39368.00,38725.00,2045704
20200329,40661.00,40661.00,39500.00,40661.00,40459.00,3846207
20200330,40599.00,42481.00,40002.00,42481.00,42099.00,3548253
20200404,43986.00,44203.00,43302.00,44203.00,44019.00,2305365
20200405,45200.00,46219.00,42000.00,45710.00,45117.00,4218657
20200406,45900.00,45900.00,42916.00,43710.00,43542.00,2471140
20200407,42999.00,44141.00,42231.00,42680.00,43139.00,2785171
20200408,42700.00,43900.00,41500.00,42450.00,42465.00,2904539
20200411,43850.00,44588.00,42670.00,44588.00,44045.00,3052655
20200412,45988.00,46247.00,45000.00,46247.00,46103.00,1320127
20200413,48408.00,48408.00,46502.00,48408.00,48389.00,3932420
20200414,49998.00,50808.00,48410.00,50808.00,50147.00,5399635
20200415,51085.00,52654.00,51085.00,52654.00,52570.00,1942809
20200418,55000.00,55198.00,53622.00,55198.00,54995.00,2905469
20200419,57400.00,57400.00,52246.00,52248.00,54532.00,6267534
20200420,52100.00,57258.00,52100.00,57258.00,56866.00,2589088
20200421,57744.00,59709.00,57400.00,59709.00,58917.00,5113190
20200422,59000.00,59100.00,55972.00,57969.00,56683.00,5514081
20200425,59509.00,59517.00,57044.00,59517.00,59076.00,2880854
20200426,61800.00,62029.00,59513.00,62029.00,61472.00,5379407
20200427,63200.00,64545.00,60102.00,64545.00,64137.00,3061966
20200428,65540.00,65550.00,62000.00,65400.00,64192.00,2165527
20200503,67401.00,70771.00,67401.00,70771.00,70484.00,1358937
20200504,72000.00,72400.00,66960.00,68650.00,68737.00,3170477
20200505,68739.00,70601.00,65301.00,65301.00,66423.00,2867690
20200506,63102.00,68799.00,63102.00,67450.00,64971.00,3981757
20200510,73500.00,73500.00,69825.00,69825.00,70953.00,2037995
20200511,68520.00,69825.00,67406.00,67406.00,67700.00,2132353
20200512,64365.00,66000.00,64315.00,64315.00,65099.00,637390
20200513,62000.00,66700.00,61845.00,63330.00,63334.00,2490091
20200516,63500.00,65500.00,60175.00,63700.00,61789.00,2702457
20200520,59000.00,61950.00,59000.00,61950.00,61531.00,1112106
20200523,63000.00,63000.00,59000.00,61700.00,60817.00,1626095
20200526,58001.00,61700.00,57777.00,57777.00,58281.00,760643
20200527,55368.00,61195.00,55367.00,61195.00,59830.00,1763955
20200530,62800.00,62800.00,60913.00,61999.00,61843.00,1072171
20200531,61700.00,61700.00,58751.00,59070.00,59074.00,2053351
20200601,60001.00,61600.00,59250.00,60699.00,60678.00,819272
20200602,61700.00,63711.00,61188.00,63664.00,63179.00,1461486
20200606,66337.00,66337.00,64861.00,66337.00,66309.00,2017933
20200607,69624.00,69624.00,69624.00,69624.00,69624.00,2003565
20200608,73105.00,73105.00,66143.00,68710.00,70145.00,1408492
20200609,70898.00,73100.00,68711.00,71340.00,71732.00,1347437
20200610,72600.00,72600.00,70426.00,70821.00,71516.00,1385148
20200613,74000.00,74990.00,70000.00,73940.00,72880.00,1764910
20200614,74200.00,74200.00,70500.00,73650.00,72850.00,1614390
20200615,75600.00,75750.00,71500.00,72160.00,73420.00,1469622
20200616,72300.00,74460.00,71500.00,73300.00,72830.00,1436568
20200620,74500.00,76470.00,73430.00,76460.00,75550.00,2285191
20200621,76490.00,77000.00,74000.00,74510.00,74760.00,2155275
20200622,75490.00,78490.00,74000.00,78490.00,76970.00,1582042
20200623,80810.00,80810.00,80810.00,80810.00,80810.00,1440927
20200624,81500.00,84850.00,80860.00,84850.00,84170.00,2032099
20200627,88350.00,88370.00,86610.00,88370.00,88360.00,1925698
20200628,92490.00,92490.00,83950.00,85110.00,87740.00,1869212
20200629,83360.00,87000.00,83360.00,83480.00,83660.00,1459781
20200630,85000.00,87840.00,85000.00,87840.00,87660.00,858570
20200701,91600.00,91600.00,88800.00,89280.00,90080.00,1113285
20200704,91500.00,91500.00,85580.00,85580.00,86420.00,1598678
20200705,83030.00,89800.00,82500.00,87440.00,86840.00,1541199
20200706,87050.00,91180.00,86010.00,91180.00,90230.00,3271635
20200707,92000.00,92000.00,86010.00,89300.00,89710.00,2869543
20200708,87000.00,88500.00,85230.00,85230.00,86370.00,1373977
20200711,82060.00,89990.00,82060.00,85000.00,83070.00,2685783
20200712,87100.00,87220.00,84000.00,85500.00,86910.00,1447046
20200713,86500.00,86500.00,82640.00,83050.00,83460.00,919564
20200714,80710.00,83010.00,79290.00,80520.00,80770.00,1523546
20200715,82000.00,82600.00,78350.00,82500.00,81100.00,1564220
20200718,82500.00,85150.00,81100.00,85150.00,84510.00,1491747
20200719,88600.00,88730.00,87000.00,88730.00,88300.00,853931
20200720,91000.00,92660.00,87860.00,87910.00,89500.00,1835460
20200721,85040.00,89500.00,85040.00,86070.00,86110.00,2288450
20200722,83000.00,85000.00,81900.00,84580.00,83390.00,763203
20200725,83000.00,87550.00,83000.00,86300.00,86520.00,1128311
20200726,89150.00,89150.00,87000.00,88000.00,88250.00,1087738
20200727,88000.00,88990.00,84010.00,87670.00,87390.00,837080
20200728,88100.00,88100.00,85000.00,85710.00,86400.00,974884
20200729,85010.00,90500.00,84000.00,90000.00,86080.00,1368595
20200801,90380.00,90380.00,90380.00,90380.00,88870.00,518991
20200802,93310.00,93310.00,84430.00,93310.00,93300.00,965504
20200803,97960.00,97960.00,97960.00,97960.00,97960.00,2666501
20200804,101190.00,102850.00,95030.00,97920.00,101580.00,3154057
20200805,99910.00,99910.00,96510.00,98100.00,97590.00,2301276
20200809,101470.00,102460.00,93010.00,102460.00,101420.00,2349340
20200810,103000.00,106490.00,96360.00,98240.00,103480.00,2717895
20200811,98530.00,100000.00,98310.00,98390.00,98330.00,1836887
20200812,101000.00,103200.00,93420.00,95000.00,97180.00,1146474
20200815,92420.00,97180.00,92330.00,92330.00,93030.00,690347
20200816,88380.00,90000.00,88380.00,88380.00,88410.00,1604907
20200817,83990.00,90000.00,83990.00,88300.00,87770.00,400412
20200818,90950.00,92150.00,86000.00,91790.00,90390.00,829921
20200819,86020.00,92150.00,85880.00,85880.00,87190.00,569105
20200822,83560.00,90000.00,82840.00,82840.00,83390.00,879475
20200823,81000.00,81600.00,79230.00,79230.00,80740.00,670686
20200824,76760.00,84000.00,76710.00,81100.00,77800.00,3563131
20200825,81590.00,81690.00,81000.00,81690.00,80150.00,491495
20200826,84150.00,84150.00,84150.00,84150.00,83970.00,764098
20200831,88140.00,88140.00,79780.00,81170.00,81720.00,1165779
20200901,79780.00,79960.00,77640.00,78290.00,77800.00,1123717
20200902,73950.00,78790.00,73950.00,78790.00,76240.00,609341
20200905,80000.00,80050.00,77640.00,80050.00,79550.00,1205155
20200906,82940.00,83000.00,78030.00,80550.00,81800.00,1246551
20200907,78210.00,82500.00,77710.00,80900.00,78410.00,1542881
